won,drawn,lost,gf,ga,gd,played,team_enc,points,team,season_end_year
1.6937230482527832,0.7304458621830118,-1.5346826420885202,1.015734958767882,-1.5798147498708377,1.4438602223271646,2.9644356609443863,0.1983422946429849,84,Manchester Utd,1993
1.1707924655677595,0.3919465601957623,-0.7935837919377565,0.35713334944935154,-0.8888463487763482,0.6818228827656055,2.9644356609443863,-1.6388782593468947,74,Aston Villa,1993
1.1707924655677595,-0.2850520437787367,-0.42303436686237467,0.6205739931767636,1.0305103209305673,-0.1604289135919072,2.9644356609443863,0.4024779117529715,72,Norwich City,1993
0.9964822713394182,0.3919465601957623,-0.6083090794000656,1.0815951196997349,-0.42820074804668845,0.8823590247554896,2.9644356609443863,-1.434742642236908,71,Blackburn,1993
0.4735516886543946,0.7304458621830118,-0.23775965432468374,0.7522943150404697,0.26276765304780114,0.3208578271838144,2.9644356609443863,0.674658734566287,63,QPR,1993
0.2992414944260534,0.3919465601957623,0.13278977075069812,0.6864341541086166,0.26276765304780114,0.2807505987858376,2.9644356609443863,-0.00579332246700172,59,Liverpool,1993
0.12493130019771218,1.4074444661575107,-0.23775965432468374,0.22541302758564546,-0.044329414105305366,0.1604289135919072,2.9644356609443863,0.8787943516762736,59,Sheffield Weds,1993
0.2992414944260534,0.3919465601957623,0.13278977075069812,0.5547138322449107,1.107284587718844,-0.2406433703878608,2.9644356609443863,1.2870655858962468,59,Tottenham,1993
0.12493130019771218,0.7304458621830118,0.13278977075069812,0.2912731885174985,-0.044329414105305366,0.20053614198988398,2.9644356609443863,0.13029708893965603,57,Manchester City,1993
0.12493130019771218,0.3919465601957623,0.31806448328838904,-0.76248938639215,-1.0423948823529015,0.0802144567959536,2.9644356609443863,-1.7069234650502234,56,Arsenal,1993
-0.04937889403062904,1.4074444661575107,-0.05248494178699281,-0.03802761614176665,0.1859933862595245,-0.1203216851939304,2.9644356609443863,-0.7542905852036192,56,Chelsea,1993
-0.04937889403062904,0.7304458621830118,0.31806448328838904,0.2912731885174985,0.26276765304780114,0.0401072283979768,2.9644356609443863,1.6272916144128913,54,Wimbledon,1993
0.12493130019771218,-0.6235513457659861,0.8738886209014619,0.09369270572193941,0.26276765304780114,-0.0802144567959536,2.9644356609443863,-0.48210976239030384,53,Everton,1993
-0.04937889403062904,0.053447258208512795,0.6886139083637709,0.15955286665379245,0.10921911947124788,0.0401072283979768,2.9644356609443863,0.8107491459729447,52,Sheffield Utd,1993
-0.22368908825897027,1.0689451641702612,0.31806448328838904,0.02783254479008638,0.4163161866243544,-0.20053614198988398,2.9644356609443863,-0.6862453795002904,52,Coventry City,1993
-0.3979992824873115,2.08444307013201,-0.05248494178699281,-0.10388777707361968,0.26276765304780114,-0.20053614198988398,2.9644356609443863,-0.20992893957698833,52,Ipswich Town,1993
