Season,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeCorners,AwayCorners,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards
7,13,32,1,0,2,1,0,2,18,18,7,4,4,6,16,12,0,2,0,0
7,16,2,1,2,0,0,1,0,16,11,8,6,4,4,8,13,0,1,0,0
7,17,3,1,1,1,0,1,0,12,11,8,7,5,7,20,18,0,2,0,0
7,38,24,0,2,0,0,1,0,7,17,2,12,6,4,12,12,1,1,0,0
7,43,44,1,1,1,0,0,1,13,12,4,3,6,1,11,12,1,2,0,0
7,27,40,1,0,2,0,0,1,14,10,5,3,4,4,15,7,2,3,0,0
7,28,29,2,2,1,1,1,1,11,5,7,3,5,2,13,10,6,3,0,0
7,5,17,1,2,0,0,1,0,13,15,7,11,11,6,8,10,1,3,0,0
7,18,40,3,3,1,1,2,0,13,13,7,8,6,14,13,11,1,0,0,0
7,24,16,6,0,2,2,0,2,20,8,10,3,4,2,10,14,0,1,0,0
7,27,38,1,0,2,0,0,1,17,4,9,1,6,0,10,7,1,2,0,0
7,28,2,2,0,2,2,0,2,13,9,7,4,11,5,8,12,1,3,0,0
7,29,44,1,0,2,0,0,1,20,7,8,6,9,1,15,18,2,4,0,1
7,34,43,0,3,0,0,1,0,9,13,3,9,14,4,10,11,0,1,0,0
7,0,32,3,1,2,2,0,2,10,15,8,10,8,5,6,12,1,2,1,0
7,1,13,2,0,2,0,0,1,9,20,5,8,2,13,17,11,4,1,0,0
7,3,26,1,0,2,1,0,2,16,7,11,3,6,3,23,3,5,1,1,1
7,2,5,1,0,2,1,0,2,10,8,5,3,6,5,16,15,1,3,0,0
7,13,3,0,0,1,0,0,1,16,5,8,1,9,2,21,13,2,2,0,0
7,17,27,0,1,0,0,0,1,8,16,2,8,3,6,20,10,2,2,0,0
7,32,24,0,0,1,0,0,1,9,12,2,6,5,4,20,14,3,2,0,0
7,38,34,2,1,2,1,0,2,14,10,8,4,9,9,14,18,1,2,0,0
7,40,0,1,3,0,1,0,2,14,16,5,10,8,4,28,22,2,2,0,0
7,43,28,3,0,2,0,0,1,13,16,7,12,5,8,14,14,2,1,0,0
7,44,18,1,1,1,0,1,0,14,10,4,5,9,4,8,9,1,0,0,0
7,26,1,1,0,2,0,0,1,12,11,8,2,8,6,11,14,1,1,0,0
7,16,29,1,0,2,1,0,2,10,8,3,3,5,5,16,11,2,3,0,0
7,0,16,5,0,2,2,0,2,15,4,9,3,5,4,9,12,1,1,0,0
7,18,26,3,3,1,1,1,1,13,11,8,5,6,2,10,7,3,2,0,0
7,24,2,0,0,1,0,0,1,18,5,4,2,11,2,3,10,0,2,0,0
7,28,38,2,2,1,1,1,1,16,11,5,6,7,2,18,11,3,4,0,0
7,34,44,2,1,2,1,0,2,15,9,7,5,6,7,17,13,3,2,0,0
7,1,17,2,0,2,1,0,2,8,8,3,6,6,3,17,12,1,0,0,0
7,3,32,0,1,0,0,1,0,9,13,3,7,7,4,6,16,0,3,0,0
7,5,40,1,1,1,1,1,1,5,10,4,7,4,11,14,15,0,2,0,0
7,27,13,2,0,2,1,0,2,17,4,9,1,10,1,10,15,2,2,0,1
7,29,43,3,1,2,2,1,2,12,13,4,8,1,5,16,15,1,3,0,0
7,2,27,0,1,0,0,0,1,17,11,9,4,4,4,14,11,3,1,0,0
7,13,18,0,0,1,0,0,1,16,6,4,1,9,4,8,18,1,1,1,0
7,16,5,1,1,1,1,1,1,10,12,6,7,7,8,15,8,3,2,0,0
7,26,29,3,1,2,1,1,1,16,12,12,8,3,9,7,10,0,0,0,0
7,32,34,7,4,2,2,1,2,25,13,17,7,8,4,4,7,1,1,0,0
7,38,3,1,2,0,0,0,1,14,14,12,8,10,2,11,4,1,0,0,0
7,43,0,0,1,0,0,1,0,9,16,4,12,3,14,15,14,2,2,0,0
7,44,24,0,1,0,0,0,1,9,14,3,10,5,6,11,10,2,1,0,0
7,17,28,2,0,2,1,0,2,13,13,9,5,2,6,17,21,0,4,0,0
7,40,1,4,4,1,1,3,0,19,7,12,7,13,3,10,13,2,3,0,0
7,1,43,1,0,2,1,0,2,5,8,5,3,7,4,17,12,3,2,0,0
7,27,44,4,0,2,0,0,1,17,6,12,2,12,2,12,6,1,1,0,0
7,0,38,3,2,2,2,1,2,18,11,8,7,8,2,10,9,0,2,0,1
7,3,2,2,1,2,1,0,2,17,6,5,5,6,7,15,13,3,1,0,0
7,5,13,0,1,0,0,1,0,13,15,7,8,5,5,17,8,5,1,0,0
7,18,32,0,2,0,0,0,1,13,14,10,8,8,5,7,17,1,0,0,0
7,24,40,2,2,1,1,1,1,21,11,9,6,5,3,18,10,0,1,0,0
7,26,28,3,1,2,2,0,2,18,17,13,11,8,8,11,13,2,3,0,0
7,29,17,3,2,2,1,0,2,15,11,10,6,8,2,13,19,2,1,0,0
7,34,16,1,0,2,0,0,1,11,7,3,0,3,3,9,18,1,1,0,0
7,0,5,2,0,2,0,0,1,19,1,9,0,5,3,14,20,1,5,0,0
7,1,27,1,4,0,1,3,0,11,21,5,13,3,9,8,8,2,2,2,0
7,3,34,4,2,2,3,0,2,11,13,6,7,4,9,8,7,0,0,0,0
7,17,24,1,2,0,1,0,2,6,17,1,7,9,6,8,14,1,2,2,0
7,18,16,0,0,1,0,0,1,13,13,9,9,6,8,10,10,0,2,1,0
7,26,2,1,0,2,1,0,2,12,13,4,8,6,7,17,12,3,2,0,0
7,28,13,0,2,0,0,1,0,7,9,4,6,6,6,9,9,1,1,0,0
7,44,32,0,2,0,0,0,1,7,15,0,8,3,2,9,9,2,3,0,0
7,43,38,3,1,2,1,0,2,12,16,7,10,6,7,8,17,3,2,0,0
7,29,40,3,1,2,1,0,2,15,11,7,4,5,5,12,7,2,2,0,0
7,2,44,3,2,2,1,1,1,16,8,10,5,6,5,11,12,0,1,0,0
7,13,26,6,0,2,2,0,2,16,7,9,4,9,3,13,12,2,2,0,0
7,27,28,4,1,2,2,1,2,18,7,14,4,2,4,10,15,0,2,0,0
7,32,43,0,0,1,0,0,1,10,10,3,3,11,5,18,9,2,4,0,0
7,34,29,2,1,2,0,0,1,12,6,5,2,5,8,14,10,0,1,0,0
7,38,18,1,1,1,0,1,0,8,8,6,3,9,1,13,16,1,4,1,0
7,5,1,1,1,1,1,0,2,13,8,6,3,7,3,15,13,2,1,0,0
7,16,17,0,2,0,0,1,0,5,7,2,3,0,2,11,12,1,1,0,0
7,24,0,1,1,1,1,0,2,11,11,8,4,4,1,16,10,3,3,0,0
7,40,3,1,2,0,0,0,1,9,9,6,4,10,2,11,14,4,3,0,0
7,0,27,2,2,1,0,1,0,16,10,6,4,3,4,15,15,1,2,0,0
7,1,16,2,0,2,0,0,1,15,8,7,2,7,4,7,20,0,3,0,0
7,3,24,0,0,1,0,0,1,15,11,7,7,6,3,7,11,0,1,0,0
7,17,2,3,1,2,1,0,2,16,7,9,6,6,5,14,22,0,1,0,0
7,18,34,3,1,2,1,0,2,9,13,7,6,8,9,11,6,3,0,1,0
7,28,40,1,1,1,0,1,0,5,9,3,4,6,7,13,8,1,0,0,0
7,29,32,1,4,0,1,3,0,14,10,7,7,4,5,15,15,2,2,0,0
7,44,13,0,2,0,0,2,0,10,13,3,7,4,3,16,9,2,1,0,0
7,43,5,1,1,1,1,0,2,9,11,7,6,8,3,13,13,2,1,0,0
7,26,38,1,0,2,0,0,1,7,8,3,2,2,3,11,14,0,1,0,0
7,16,43,0,5,0,0,1,0,9,16,2,11,4,5,12,9,2,2,0,0
7,24,18,2,0,2,0,0,1,20,5,12,3,8,2,9,12,0,2,0,0
7,38,29,1,1,1,0,0,1,19,9,8,5,7,4,10,15,1,2,0,0
7,2,1,1,2,0,0,1,0,13,13,8,6,8,5,17,8,3,2,0,0
7,5,28,0,0,1,0,0,1,15,8,7,7,6,7,16,22,1,2,0,0
7,13,17,1,1,1,0,0,1,15,6,10,2,9,1,13,16,2,2,0,0
7,27,3,2,0,2,2,0,2,22,12,15,7,9,4,7,19,1,4,0,1
7,32,26,0,0,1,0,0,1,20,10,12,5,9,1,11,7,1,1,0,0
7,40,44,4,0,2,3,0,2,19,6,8,2,5,2,8,16,0,2,0,0
7,34,0,1,3,0,0,1,0,8,16,5,7,5,1,9,5,1,1,0,0
7,0,44,2,0,2,0,0,1,13,7,6,2,7,3,9,17,1,4,0,0
7,2,32,0,2,0,0,1,0,4,15,3,8,4,3,17,21,3,2,0,0
7,5,27,1,0,2,1,0,2,6,13,5,3,4,6,16,13,3,0,0,0
7,16,13,0,2,0,0,1,0,9,9,4,5,3,2,8,6,0,1,0,1
7,17,38,7,1,2,3,1,2,24,13,18,7,2,6,9,13,0,1,0,0
7,26,34,2,1,2,1,1,1,13,5,9,3,2,7,12,15,0,2,0,0
7,28,1,0,3,0,0,1,0,15,11,8,8,11,6,16,17,2,1,0,0
7,29,24,0,3,0,0,1,0,6,17,2,11,0,8,13,11,3,1,0,0
7,18,3,2,2,1,0,0,1,5,12,2,10,3,6,19,10,2,1,0,0
7,43,40,1,1,1,1,0,2,14,9,9,5,7,8,33,5,3,4,0,0
7,3,1,0,4,0,0,1,0,16,7,10,7,11,2,11,16,0,1,1,0
7,1,0,1,2,0,1,2,0,11,14,5,9,4,7,16,10,3,2,0,0
7,3,29,3,1,2,0,0,1,13,20,6,8,1,1,21,17,2,3,0,0
7,13,43,1,0,2,0,0,1,14,4,5,1,7,0,15,26,5,3,0,0
7,32,17,0,0,1,0,0,1,20,4,6,2,9,0,14,13,1,2,0,0
7,34,28,1,1,1,0,0,1,12,16,7,11,5,4,11,16,2,1,0,0
7,38,16,1,0,2,0,0,1,20,12,9,9,5,3,12,15,1,1,0,0
7,44,26,1,1,1,1,1,1,5,4,4,1,2,4,13,10,2,2,1,0
7,24,5,4,0,2,2,0,2,23,6,14,3,5,5,11,14,0,3,0,0
7,40,2,2,3,0,0,1,0,17,7,9,3,12,3,10,13,0,1,1,0
7,27,18,2,0,2,1,0,2,15,12,11,3,7,3,3,13,2,1,0,0
7,29,0,1,1,1,0,1,0,12,6,8,2,6,6,9,10,3,2,0,0
7,1,32,1,3,0,0,2,0,14,12,6,8,7,5,18,23,2,5,0,0
7,13,38,2,0,2,1,0,2,11,9,4,2,10,2,6,12,0,1,0,1
7,17,18,3,0,2,0,0,1,15,6,11,4,12,7,9,9,0,2,0,0
7,27,16,4,1,2,2,0,2,23,10,12,6,9,3,12,12,0,2,0,0
7,29,2,2,1,2,1,1,1,17,7,9,4,6,5,10,8,1,2,0,0
7,34,24,3,1,2,1,1,1,7,15,4,5,7,7,10,10,0,1,0,0
7,3,43,0,1,0,0,0,1,15,11,7,5,9,5,15,17,1,1,0,0
7,5,44,4,1,2,2,1,2,8,11,6,7,5,11,13,11,2,1,0,0
7,28,0,2,1,2,1,0,2,13,7,7,4,5,4,15,13,2,2,0,0
7,40,26,2,1,2,1,0,2,12,7,8,3,2,6,7,13,2,3,0,1
7,2,34,1,1,1,1,0,2,15,10,9,6,6,6,12,19,2,1,0,0
7,16,28,0,1,0,0,1,0,13,7,9,5,5,3,6,7,0,0,0,0
7,18,29,0,1,0,0,0,1,10,6,5,4,7,6,17,10,0,1,0,0
7,26,5,4,2,2,1,2,0,15,9,11,3,6,4,12,12,1,1,0,0
7,32,40,0,1,0,0,0,1,9,12,5,5,4,4,22,13,3,2,0,0
7,38,1,1,1,1,1,0,2,9,14,7,11,5,13,17,14,2,2,0,0
7,43,17,0,2,0,0,1,0,11,12,3,8,9,2,16,14,1,2,0,0
7,44,3,5,3,2,3,1,2,9,9,7,5,6,4,17,24,4,4,0,1
7,0,13,1,0,2,1,0,2,11,10,5,7,3,5,19,12,5,5,0,0
7,24,27,0,1,0,0,1,0,19,5,6,3,3,3,14,13,2,3,0,0
7,0,40,2,1,2,0,0,1,9,10,5,5,5,1,10,10,1,3,0,0
7,1,26,1,1,1,1,1,1,9,6,6,2,7,4,15,15,2,4,0,0
7,5,2,3,0,2,0,0,1,10,4,6,1,7,2,14,18,3,2,0,0
7,18,44,1,1,1,0,0,1,9,10,3,4,8,4,15,16,0,0,0,0
7,24,32,4,1,2,2,0,2,14,9,7,3,3,1,13,11,1,2,0,0
7,28,43,1,2,0,1,1,1,7,8,2,4,7,4,15,12,2,3,0,0
7,34,38,2,1,2,0,0,1,17,8,9,4,7,2,9,17,0,4,0,0
7,3,13,0,1,0,0,1,0,16,10,7,8,7,11,15,14,1,2,0,0
7,27,17,2,1,2,1,1,1,18,4,11,2,8,2,10,13,3,3,0,0
7,29,16,2,2,1,1,1,1,23,9,13,6,9,2,12,20,2,2,0,0
7,2,28,3,0,2,2,0,2,13,18,5,12,12,9,13,6,1,2,0,0
7,13,1,4,4,1,1,2,0,14,9,8,4,3,7,7,11,3,2,2,1
7,16,24,1,2,0,0,1,0,9,22,4,10,2,7,9,9,1,0,0,0
7,17,5,2,0,2,0,0,1,18,9,10,7,7,4,8,18,0,3,0,0
7,32,0,0,0,1,0,0,1,9,12,6,6,4,7,15,9,2,1,0,0
7,38,27,0,4,0,0,3,0,10,17,3,11,4,3,14,12,2,1,0,0
7,40,18,5,1,2,2,0,2,12,9,8,4,3,5,10,17,1,4,0,1
7,43,34,1,1,1,1,0,2,18,13,11,10,10,6,8,6,2,2,0,1
7,44,29,1,0,2,0,0,1,8,7,6,6,3,2,13,22,1,4,0,0
7,26,3,2,2,1,2,1,2,5,7,2,5,3,3,10,16,1,1,0,0
7,2,18,1,1,1,0,1,0,15,10,6,7,8,6,13,14,0,3,0,1
7,13,29,2,1,2,1,0,2,16,3,10,2,12,3,9,11,1,2,0,0
7,17,0,1,4,0,1,0,2,10,10,3,7,10,2,14,13,0,5,1,1
7,32,28,0,1,0,0,1,0,18,13,9,7,4,4,10,17,1,4,0,0
7,38,5,3,1,2,2,1,2,5,5,5,3,2,6,12,16,1,2,0,0
7,40,34,6,4,2,1,1,1,14,11,12,8,3,6,9,12,0,3,0,0
7,43,27,2,1,2,0,1,0,11,7,5,3,6,3,10,12,2,0,0,0
7,44,1,1,2,0,1,0,2,3,5,3,4,6,5,18,9,1,1,0,0
7,16,3,1,2,0,1,2,0,13,23,7,18,9,7,14,13,1,3,0,0
7,26,24,0,0,1,0,0,1,4,19,3,11,2,9,4,7,0,1,0,0
7,0,43,2,0,2,2,0,2,21,15,13,7,5,7,5,7,0,3,0,0
7,1,40,2,1,2,1,0,2,14,9,4,6,8,2,5,16,0,3,0,0
7,18,13,1,2,0,1,0,2,5,11,2,5,4,8,7,8,1,0,0,0
7,27,2,1,0,2,1,0,2,18,11,13,4,2,0,11,8,1,4,0,0
7,28,17,0,2,0,0,0,1,7,5,4,3,5,6,18,11,0,1,0,0
7,34,32,0,2,0,0,1,0,9,18,5,13,5,4,10,6,3,1,1,0
7,3,38,1,0,2,0,0,1,8,7,3,4,7,3,12,11,3,4,0,1
7,5,16,1,0,2,0,0,1,12,9,5,3,11,7,8,10,2,3,0,0
7,24,44,1,1,1,0,0,1,15,6,11,1,4,1,13,16,2,1,0,0
7,29,26,0,2,0,0,1,0,16,12,10,7,8,7,8,12,0,3,0,0
7,0,2,1,1,1,1,0,2,16,2,9,2,14,3,8,10,1,2,0,0
7,1,34,3,1,2,1,0,2,14,6,8,3,13,7,15,11,0,2,0,0
7,13,40,2,0,2,1,0,2,8,6,6,2,4,7,17,11,2,4,0,0
7,16,44,0,1,0,0,0,1,2,12,1,4,1,6,12,16,1,2,1,0
7,17,26,1,0,2,1,0,2,10,5,5,1,4,4,14,12,2,1,0,0
7,27,29,6,0,2,0,0,1,30,7,21,5,16,1,7,7,1,1,0,1
7,28,24,1,1,1,1,0,2,8,14,3,7,3,9,4,11,1,1,0,0
7,43,18,2,1,2,1,1,1,12,9,9,2,8,7,19,13,0,1,0,0
7,5,3,1,2,0,1,0,2,9,13,5,6,2,6,17,18,2,1,0,0
7,38,32,2,0,2,2,0,2,12,9,5,5,7,5,14,6,3,1,0,0
7,2,13,0,1,0,0,0,1,15,12,7,9,6,10,9,5,1,1,0,0
7,3,28,1,1,1,0,1,0,14,10,5,5,6,3,7,26,1,3,0,0
7,18,0,0,3,0,0,2,0,5,11,0,4,4,3,13,10,0,1,0,0
7,29,5,0,0,1,0,0,1,13,7,5,5,9,6,14,15,1,2,0,0
7,32,16,3,1,2,2,1,2,18,8,8,5,6,2,14,9,1,2,0,0
7,34,27,0,2,0,0,0,1,9,21,6,9,8,6,11,8,1,1,0,0
7,40,38,2,0,2,1,0,2,17,14,13,8,6,7,13,13,2,2,0,0
7,26,43,1,1,1,1,1,1,11,11,6,5,5,10,15,20,2,4,0,0
7,44,17,1,2,0,0,2,0,14,11,3,6,5,5,15,15,1,2,0,0
7,24,1,2,2,1,1,0,2,17,4,7,3,8,2,11,15,2,2,0,0
7,1,3,1,1,1,0,0,1,5,9,3,4,2,7,14,15,0,2,0,0
7,0,29,3,0,2,1,0,2,10,7,4,3,4,2,11,15,1,3,0,0
7,5,18,0,0,1,0,0,1,13,9,4,4,4,2,11,14,0,0,0,0
7,28,44,1,0,2,1,0,2,7,10,3,6,4,9,12,13,0,1,0,0
7,38,2,2,0,2,1,0,2,9,5,6,2,4,8,9,18,1,3,0,0
7,13,34,1,0,2,1,0,2,16,7,10,2,10,9,13,9,0,0,0,0
7,16,26,1,1,1,0,0,1,12,10,6,5,6,5,11,11,1,1,0,0
7,17,40,0,0,1,0,0,1,11,5,6,4,7,2,14,12,1,1,0,0
7,27,32,2,0,2,2,0,2,25,3,14,3,5,3,9,11,0,1,0,0
7,43,24,1,0,2,0,0,1,8,13,2,5,4,6,11,19,0,3,0,0
7,2,16,1,1,1,0,0,1,11,6,7,3,5,5,7,11,1,5,0,0
7,3,17,0,0,1,0,0,1,13,10,3,4,4,8,18,15,4,2,0,0
7,24,38,3,0,2,0,0,1,14,6,11,3,4,1,8,10,1,2,0,0
7,26,0,1,3,0,1,2,0,5,14,2,9,1,9,7,7,2,0,0,0
7,32,13,1,1,1,0,0,1,17,20,6,12,4,8,13,12,2,0,0,0
7,34,5,0,2,0,0,1,0,9,8,6,4,13,3,14,16,3,1,0,0
7,40,27,1,1,1,1,0,2,10,16,8,10,8,9,18,10,3,7,0,0
7,44,43,1,0,2,1,0,2,10,5,3,1,6,3,11,12,1,3,0,0
7,18,1,2,1,2,0,0,1,11,11,8,6,3,10,9,13,1,2,0,0
7,29,28,1,1,1,0,0,1,10,19,8,11,11,6,13,11,1,4,0,0
7,1,29,4,1,2,0,1,0,13,5,8,3,7,5,19,11,2,1,0,0
7,5,32,0,1,0,0,0,1,19,7,10,4,5,2,12,14,1,1,0,0
7,16,40,0,3,0,0,0,1,10,13,6,8,7,9,14,10,3,1,0,0
7,17,34,1,0,2,0,0,1,11,14,6,5,8,8,13,13,0,0,0,0
7,28,18,1,0,2,1,0,2,11,10,6,5,7,3,12,10,1,2,0,0
7,38,44,2,0,2,1,0,2,9,21,4,11,2,8,13,6,0,1,0,0
7,43,2,1,1,1,1,1,1,18,5,10,3,7,4,12,20,0,5,1,0
7,13,24,0,0,1,0,0,1,5,10,3,4,6,4,14,18,3,2,0,0
7,27,26,1,2,0,0,2,0,19,9,9,7,8,7,6,11,1,0,0,0
7,0,3,2,0,2,1,0,2,13,6,9,2,7,5,12,6,1,0,0,0
7,2,0,2,2,1,1,0,2,2,26,1,13,1,7,9,13,0,2,1,0
7,18,43,0,1,0,0,0,1,18,12,14,6,5,8,12,17,3,0,1,0
7,24,28,3,2,2,2,1,2,13,6,8,3,6,2,8,11,2,5,0,1
7,29,27,1,5,0,0,2,0,10,16,5,10,7,4,13,12,4,0,0,0
7,32,38,1,0,2,0,0,1,17,5,10,2,5,3,13,13,1,2,0,0
7,44,16,2,0,2,0,0,1,22,5,18,3,14,2,10,12,0,1,0,0
7,3,5,4,1,2,1,0,2,11,15,6,9,5,4,16,21,2,4,0,0
7,34,1,1,2,0,0,1,0,9,19,6,11,11,7,10,15,2,1,0,0
7,26,17,0,2,0,0,2,0,20,13,12,8,4,7,7,14,0,1,1,0
7,0,1,1,1,1,0,1,0,16,5,7,4,8,7,8,13,1,2,0,0
7,2,40,4,1,2,1,0,2,13,19,10,10,5,6,14,10,1,0,0,0
7,16,38,0,0,1,0,0,1,8,13,4,5,4,5,19,15,5,1,0,0
7,18,27,0,3,0,0,2,0,13,16,7,10,3,6,6,13,0,0,0,0
7,26,44,0,0,1,0,0,1,12,8,6,5,4,1,12,7,0,1,0,0
7,28,34,0,1,0,0,0,1,10,6,5,3,7,2,10,17,4,5,0,0
7,29,3,0,1,0,0,0,1,17,14,9,6,14,7,10,7,1,2,0,0
7,43,13,0,4,0,0,3,0,9,13,7,8,6,1,14,6,0,2,0,1
7,5,24,1,3,0,0,1,0,7,12,2,9,3,10,7,14,2,1,0,0
7,17,32,3,1,2,1,1,1,13,9,5,5,10,3,12,18,1,1,0,0
7,24,43,4,0,2,1,0,2,20,2,11,2,16,3,9,15,0,3,0,0
7,3,18,1,1,1,0,0,1,14,8,4,4,7,7,19,16,2,2,0,0
7,24,29,3,0,2,2,0,2,15,6,13,4,12,8,8,7,1,0,0,0
7,34,26,2,0,2,0,0,1,13,12,8,5,7,5,9,11,0,2,0,0
7,38,17,0,1,0,0,0,1,9,7,6,6,3,4,17,9,2,1,0,0
7,40,43,4,0,2,2,0,2,18,8,11,4,8,4,6,17,0,2,0,1
7,44,0,0,0,1,0,0,1,6,10,3,6,8,5,10,8,2,2,0,0
7,1,28,1,1,1,0,1,0,5,10,3,2,4,4,15,21,0,4,0,0
7,13,16,6,1,2,2,0,2,14,4,10,3,7,0,7,17,0,1,0,0
7,32,2,4,2,2,2,2,1,13,7,9,5,4,3,8,10,0,1,0,0
7,0,28,1,1,1,0,1,0,17,4,9,1,11,1,7,10,0,2,0,1
7,16,27,0,1,0,0,0,1,10,17,8,9,5,11,13,7,4,1,0,0
7,24,34,2,1,2,1,1,1,19,7,8,3,7,2,7,22,0,5,0,0
7,32,1,2,0,2,2,0,2,13,16,5,10,3,6,17,13,3,1,1,1
7,38,13,0,1,0,0,1,0,11,11,4,3,7,7,8,9,2,1,0,0
7,43,3,2,1,2,1,1,1,12,9,6,5,8,10,11,13,1,3,0,0
7,18,17,1,0,2,0,0,1,10,7,2,4,3,3,14,6,1,0,0,0
7,26,40,2,1,2,0,1,0,13,12,8,7,5,5,11,3,0,0,0,0
7,44,5,1,0,2,1,0,2,10,12,7,7,8,5,16,13,2,3,1,0
7,2,29,1,1,1,1,0,2,12,13,4,7,3,8,8,12,2,2,0,0
7,27,5,2,0,2,2,0,2,21,14,12,10,6,3,12,14,0,2,0,0
7,40,13,4,4,1,1,2,0,10,10,9,8,10,2,10,16,2,2,0,0
7,1,38,0,1,0,0,0,1,9,12,3,3,4,4,9,11,0,2,0,0
7,3,44,3,1,2,2,1,2,11,14,7,7,1,9,19,15,1,3,1,1
7,5,26,0,0,1,0,0,1,17,7,7,4,12,12,9,14,1,0,0,0
7,17,43,1,1,1,1,0,2,14,13,7,5,4,4,10,10,0,0,0,0
7,28,16,1,0,2,1,0,2,6,5,3,1,9,2,9,10,2,1,0,0
7,29,18,2,0,2,1,0,2,15,9,9,5,6,4,9,5,0,1,0,0
7,34,2,2,1,2,1,0,2,13,13,8,7,8,7,16,15,0,1,0,0
7,40,32,2,0,2,0,0,1,17,4,8,4,7,2,8,13,0,1,0,0
7,13,0,2,1,2,0,0,1,11,7,8,5,4,2,10,13,3,1,0,0
7,27,24,3,0,2,1,0,2,22,8,15,4,2,4,11,12,1,3,0,1
7,2,26,3,1,2,1,0,2,10,8,7,4,5,2,13,10,0,2,1,0
7,5,0,2,3,0,2,0,2,13,17,9,8,8,6,12,10,2,2,0,1
7,16,18,2,2,1,1,1,1,19,9,13,4,4,5,18,16,2,4,0,0
7,27,1,4,0,2,2,0,2,14,13,7,6,4,7,7,5,1,1,0,0
7,32,44,2,0,2,1,0,2,12,17,7,9,5,4,10,13,1,2,0,0
7,34,3,0,0,1,0,0,1,8,9,2,6,6,7,10,15,3,5,1,0
7,38,43,2,1,2,1,1,1,22,10,12,4,13,4,9,10,2,1,0,0
7,13,28,1,0,2,1,0,2,16,7,6,3,8,3,11,9,1,1,0,0
7,24,17,1,0,2,1,0,2,15,3,9,2,11,4,13,14,1,4,0,0
7,40,29,1,4,0,1,1,1,18,17,10,9,6,7,10,8,1,1,0,0
7,0,24,1,1,1,0,1,0,8,11,6,4,5,3,10,10,1,2,0,0
7,1,5,4,0,2,1,0,2,10,6,6,3,5,4,15,9,2,1,0,0
7,3,40,1,1,1,1,1,1,12,11,7,8,1,1,20,4,3,1,0,0
7,18,38,1,3,0,0,1,0,14,9,5,6,8,5,12,9,2,0,0,0
7,26,13,0,2,0,0,1,0,14,10,7,5,7,5,6,12,1,0,0,0
7,29,34,3,0,2,2,0,2,14,8,9,3,9,7,10,11,0,1,0,0
7,44,2,2,0,2,1,0,2,15,5,8,1,2,2,11,17,1,2,0,1
7,17,16,1,0,2,0,0,1,11,7,5,5,9,8,17,19,1,3,0,0
7,28,27,2,2,1,1,1,1,12,15,7,7,4,10,20,11,3,1,0,0
7,43,32,0,1,0,0,0,1,10,18,8,9,7,4,16,11,0,0,0,0
7,2,17,1,1,1,0,0,1,14,13,7,6,11,1,9,6,1,1,0,0
7,5,43,1,0,2,0,0,1,12,11,9,7,12,5,12,11,1,1,0,0
7,16,1,0,6,0,0,3,0,8,16,5,12,3,2,15,15,0,0,0,0
7,32,29,0,0,1,0,0,1,17,14,8,5,2,11,11,8,1,1,0,0
7,34,18,0,2,0,0,1,0,4,16,0,8,4,7,11,5,0,1,0,0
7,38,26,1,2,0,0,0,1,12,7,7,5,6,2,13,12,3,2,0,0
7,40,28,1,1,1,1,0,2,12,13,9,7,2,7,6,19,0,3,0,0
7,24,3,3,1,2,0,0,1,17,7,9,3,5,1,12,10,1,0,0,0
7,27,0,2,1,2,0,0,1,13,18,7,11,6,5,12,7,2,6,0,0
7,13,44,1,1,1,0,0,1,19,6,10,5,9,3,10,17,0,2,0,0
7,17,13,0,1,0,0,1,0,10,5,5,3,4,6,8,9,0,2,0,0
7,0,34,2,0,2,2,0,2,19,4,12,2,12,4,7,15,0,3,0,0
7,3,27,1,1,1,1,0,2,4,13,3,10,3,8,14,12,1,1,0,0
7,18,24,0,2,0,0,1,0,10,16,6,7,3,3,9,10,1,0,0,0
7,28,5,0,1,0,0,0,1,16,12,10,9,7,4,10,14,0,2,0,0
7,43,16,2,1,2,1,0,2,12,12,8,8,5,11,11,13,2,1,0,0
7,44,40,1,1,1,1,1,1,13,15,7,12,2,6,8,9,2,1,0,0
7,1,2,5,1,2,2,0,2,16,11,9,6,7,8,11,20,0,1,0,0
7,26,32,3,1,2,2,1,2,16,12,10,6,6,3,7,6,1,1,0,1
7,29,38,2,0,2,2,0,2,8,12,4,8,4,4,8,13,0,5,0,0
7,2,24,2,2,1,1,0,2,5,12,3,7,3,5,6,9,2,1,0,0
7,13,27,2,1,2,1,0,2,13,7,8,6,8,3,14,16,3,4,0,0
7,26,18,2,3,0,2,0,2,10,18,5,13,3,4,9,7,0,1,0,0
7,38,28,3,2,2,2,1,2,10,10,5,6,7,1,13,9,3,2,0,0
7,40,5,1,1,1,0,0,1,26,7,13,4,12,3,6,11,1,3,0,0
7,43,29,2,2,1,2,2,1,18,4,11,3,6,1,13,11,2,3,0,0
7,44,34,0,0,1,0,0,1,12,7,5,2,6,5,18,13,2,4,0,0
7,17,1,2,2,1,0,0,1,13,6,7,3,9,6,10,17,3,3,0,0
7,32,3,0,1,0,0,0,1,15,12,6,9,8,7,20,12,2,2,0,0
